,mz,rt,sample0,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24,sample25,sample26,sample27,sample28,sample29,sample30,sample31,sample32,sample33,sample34,sample35,sample36,sample37,sample38,sample39,sample40,sample41,sample42,sample43,sample44,sample45,sample46,sample47,sample48,sample49,sample50,sample51,sample52,sample53,sample54,sample55,sample56,sample57,sample58,sample59,sample60,sample61,sample62,sample63,sample64,sample65,sample66,sample67,sample68,sample69,sample70,sample71,sample72,sample73,sample74,sample75,sample76,sample77,sample78,sample79,sample80,sample81,sample82,sample83,sample84,sample85,sample86,sample87,sample88,sample89,sample90,sample91,sample92,sample93,sample94,sample95,sample96,sample97,sample98,sample99
feature36,69.3008813505406,61.08431093005839,13.125182938861762,28.985060686727312,1.2890572420581035,11.369178019086592,7.197304430610925,18.219078409655133,4.202451186671705,2.2132490068884567,12.983037967724659,4.724328155757895,5.990988992339985,14.739400925976714,0.7236090884350606,13.30210113777266,5.528668527423002,7.079720278360227,12.626745961793972,1.442626439782082,12.91588721174855,8.298384556854504,12.72845061803348,7.487225503601893,3.374479552056208,10.624442273458106,32.954626326943576,25.676471763490806,11.285955896166902,28.078573019725326,4.400424003472738,1.5935905344921188,23.559669769790467,21.492050167206486,10.085276840392009,1.5050372793313014,6.646245441176086,2.8811054653239148,19.054735399694984,63.99705066299029,2.1925543375228176,2.4864777104315547,2.1241508621404934,6.051993039048095,14.579394089483735,1.9682112574978716,4.676009187760918,12.977073643784802,18.481662380188805,11.055368926222576,2.557103639187543,2.923373272322439,13.875541709871587,4.765928574596464,14.923382410849213,4.762611767131395,19.502431576282014,0.641982452403319,11.78793868835627,4.248216851730432,2.6423023886046315,21.464659175571605,1.520092230434661,14.459289048833387,2.552830910699182,5.77256092446947,7.619894115670719,1.5898593876147897,0.20024772948284547,3.430157166311363,28.208968732908183,4.1771423482079815,13.361290697950363,37.34156597143165,17.84374302653754,8.245353486241886,18.832628937333133,1.7594020907123706,11.296539012313032,3.5235856111908603,10.221463530982236,20.73198601836843,0.6299568525131215,15.30075179100413,10.703702004949367,31.4041547022944,0.25239704717791434,1.2881776855297984,36.724245764402,5.049163841647887,1.8564447639605595,14.747621840820418,8.73094453489056,12.053788166541041,5.992679644924609,8.913605368721365,12.838509296380039,3.816585161854208,26.748184269246025,13.022630353458426,7.440570726517023,5.7179805250283735
feature37,15.60947324251366,62.12989493495491,0.5599092774056018,11.857997191378356,27.084675670948375,5.016632015573602,0.10620034312416776,2.22462588538711,6.107533458368634,0.300797519675548,13.587800831437013,1.2867924122862597,18.714059712184334,18.538445813989725,8.539924600729925,1.9487505521761754,17.18991575012153,6.707430211255683,21.74049441412962,34.46130331127626,15.20067633356797,6.071539219136729,0.5903705199632011,3.893076050597151,2.638539668655291,10.401684358499647,1.8043719828270541,0.8593464780214483,16.911877442613118,2.9610416322635174,40.071425183482674,9.098149719664328,17.898837723649525,7.4602555386866864,3.872683018341072,20.767252376963437,19.98738782373743,14.308474496943216,17.881965057344814,9.777612386757577,0.5323817237982001,7.835840771318181,1.217706286999732,50.1690279400347,24.995093032521254,9.139784950805248,0.9699118738709089,2.797513250472545,0.04162162819690626,12.605526034097345,9.969189630214455,30.581278170038566,9.937996873091164,15.377520967712028,7.52213045645031,14.102252963768041,9.722750680683243,1.4698993220644596,2.1477625830033262,2.1522484398972965,5.0974143396711025,5.774659944373353,12.698071995113567,1.9491470918850395,8.232058505587363,4.020645779294357,3.958241040936588,0.1491259310981305,0.41529671489578934,3.390035541413136,6.605882379723589,16.08918156860573,27.20413774678036,7.583061576916102,2.4249358747195946,8.491964503181858,1.013056931816399,1.5472131549628396,27.21901163971539,2.529301914756945,1.2859679110495024,5.520105032344929,10.562454554107624,3.8390253260776563,7.986344547905086,21.583614862691523,2.7887055008491943,28.030767950668825,5.413049266673742,18.732905661383576,4.403850663431285,15.808273622938687,7.653904379579273,1.9565115957280597,22.26283498408973,27.44317350889245,45.37055508357419,20.939088624083798,8.668959847288063,9.298526408195535,1.0708948127965883,10.500706208780752
feature38,36.52374941643926,156.78389187799183,0.8450002095912599,10.003600037694156,22.23821990857967,8.563734464805531,25.45293619331387,3.544126034125437,52.705870052702906,17.319237369323872,2.2708706828022747,8.791823246425242,7.130007715862277,5.387835946887832,0.5394003757406488,3.033286241896716,3.465890369323664,2.0676779784811488,12.455886312035634,1.4452149876577447,20.449797177884008,1.0038742747445333,2.9664760078254693,12.257907186750929,5.100139091772267,0.08482995362327266,2.9740952956067157,0.9958420149074825,11.538055739631028,9.08143373970378,25.26021097676523,42.39824595450615,0.39491382804959946,5.073251272427173,3.965260695455214,44.20677352106744,9.407702566171725,11.417132444810651,8.95278821981765,3.5922301252001123,0.19096962877724127,13.984017257715827,0.3724137001548381,1.0094613561181633,17.91550212468055,3.9830364256111532,2.5328549492909227,40.18419678773093,15.503248859230169,23.821595977333658,5.8046444435973825,10.370597883247122,5.459706714989714,6.123050584448864,4.069648301152741,1.070670146344317,13.97851660678004,14.689511099572663,4.968487353860136,18.831436556409255,13.22160773287032,1.6180020403210469,5.291894218973479,31.261045189051355,25.672034028936963,1.923075219712596,0.019456014513169338,0.08086238946505839,0.31112223482742085,3.6544218789182095,0.6908175503537368,16.077446943179883,7.870193636872935,3.303745352445992,4.696404439766765,16.63490167125782,6.922211521555962,11.28946241216232,5.832382063347533,10.15050021646195,15.363326262891892,0.8776534510953388,5.169803903634284,5.270889916643755,37.70123362169268,5.854479262869661,13.635799608988206,0.8311450296290447,1.3879132370293372,12.24983608490286,11.139045801360671,3.0316019662380196,5.201132021185203,7.7301303889979325,3.4409339819478917,2.768728540524303,2.1174381218458067,14.897437338581964,0.059007326923352754,9.23892204745281,1.124577116520942,9.989691192387488
feature39,20.55882115091223,86.30811236201437,6.916226495747386,5.792502823641412,2.3027257356494646,7.806891337106925,3.0151323618302146,4.53100684806241,4.803856089872441,7.704620641905748,3.3921195725393187,3.4623031056137226,1.1869854206265704,11.89923899213545,24.844845179342514,2.4919479943061704,1.0936352838799825,46.491854210822595,1.071708665291136,4.070971624576428,17.00705777797975,1.2863306680697848,7.021192773931865,6.838192432478402,0.16454697345803965,2.4328720780101674,1.9307124996185088,21.64639149148033,0.5860449393873464,10.74338146284763,6.298834878740239,20.648703248251902,14.704945076950118,27.079434188733753,15.601578843176735,9.371445268914483,3.4036462173170907,0.6760939312198521,1.6421327558061252,14.93424781121561,29.77060223327696,9.28732762453208,14.858648985968463,9.958302423523358,30.358096617427726,5.0359585833751455,7.968746175565925,0.9938548766250463,20.57019596446958,5.010861100439228,1.9589131465869563,0.9078391663574852,2.8283948474597107,5.245744823602778,6.446434359465734,5.629601334869124,0.21663862294477407,5.365548160032894,0.13627033723261797,1.214347361563139,12.489965213264945,0.04681809683728589,17.898598871055075,0.7860320712590275,9.069546496542195,0.2685869082920498,20.77173736377307,0.1260045369190765,16.305750440442377,5.594043548541315,1.3006072120612713,8.703970918092065,12.16702019705675,20.931668715249742,20.146462155538202,1.0113406361185189,23.859300615381485,4.717845420888189,12.014247785757652,6.403839717796769,0.45290830185481,3.6932236007725234,17.384697088371823,0.24966599953546598,0.7869665772657022,1.2119928032220544,24.932677504597546,1.0932165199554162,8.952133430392944,5.718535617509733,7.66725408610456,1.4601864597841108,11.884911869879256,7.151865511071312,0.4647799503162004,20.571097468291626,2.935204802952094,22.12392969301735,2.8301105449327335,1.7945588719293561,10.52779947396894,28.720344710382435
feature40,1.1593173003262014,175.56412197406746,6.675968842830749,6.558090936467114,0.33530050340199985,10.479207079173044,25.664231747813844,4.73927360809334,11.004719388129327,0.32665308255773984,21.701426140941468,3.425853778315064,1.6664486023760734,25.20896982289105,30.582273366095116,3.7184663442300097,23.781814044631233,8.00791572937847,0.2768308613332192,9.504882032028934,4.497987148532255,5.990438114268968,2.4859910772232814,4.541224668720393,8.360295809493195,0.7211525238805677,5.060621584295504,8.831241068326696,3.7382601502763393,11.126491949142645,6.344910722652463,11.18321045981844,0.1518004431731886,11.289012602798676,6.4994881547815435,0.6211420083509365,16.130662904137544,0.35760160645005507,4.570253980646525,12.146069085954785,2.7482402943103272,2.380041917439302,7.920186026443452,9.795718978376794,5.522874367219305,2.3848832761998864,8.534698656967976,9.738570217012747,11.397529764481366,5.225167270681464,9.807593352892857,0.9678904519955114,3.6242585870871125,10.36320855485256,9.036210354304117,8.694764188644037,10.782330948433689,0.49492525668111015,31.74212972085492,1.1496426656100696,2.191434857957501,4.182450432275811,8.828160000632435,31.617297852045215,20.843260934308883,3.5468161882749802,1.7437654043089121,0.6826270919165269,5.258930830593128,19.236561848047906,8.021880429747258,13.150875136003572,39.37710058105537,26.672634461824927,1.223379332463364,8.468139555210639,25.087662289940077,13.266098953224706,12.490416101114432,7.301244509238342,2.4602931602179163,6.845582042631717,9.032873309983572,7.108186669174296,8.487940374172075,0.022284352672645925,6.863046784851642,4.453316722450857,20.022937246136618,11.068722540001028,15.528595472554208,10.957027364951808,11.588665516780956,0.29583611662302306,10.22123012057463,4.625265851589166,5.287332000928087,8.412680268405747,1.9483487507944972,7.43659509389823,3.229861396857921,4.888677553271514
feature41,64.32797252781187,22.003426098556545,31.275863204060734,2.8753337284587137,24.288136752549235,5.728128733809625,11.740339679424439,15.93204078940566,6.7382025128904965,11.929021531897648,2.032293010439213,4.631532855448687,0.5354240806453785,0.919450559641559,9.265558356465613,13.575325682712547,0.9195500103965899,8.402906592152085,17.931966226570324,2.831225975048417,4.272602207988926,12.9849710136146,1.2236110495335153,0.8487670940989734,2.4452309516052697,1.7352451929196924,0.6265941685454444,20.681124998440144,5.148086256944103,28.455270173093993,4.16989548390858,10.15078497416191,19.629181139324622,0.9625249231458473,16.58843934495945,0.3736682793857931,4.838632212992245,2.3190134175995682,0.3549576608670043,14.111681050685052,2.796872409336803,1.0147941419976834,3.353493887932406,12.539319811217105,9.391689550113462,27.143710032648173,6.271921575421427,28.675879368198572,9.238222027686907,10.78926381940551,29.774533689892593,0.3943537711839118,1.0065288536850416,12.926183396888009,6.761307139156882,8.347682702468013,0.13213466844891744,12.292870872995385,19.2937395110433,6.7403116576774655,1.9233279851256346,15.641917772713985,7.720704551086092,10.980418308504557,41.13878226444609,1.1884001033580351,16.612889980864875,3.179123835604065,16.70732345049825,0.83946267062347,22.742202456465783,0.39409898344017363,16.03783582370824,1.678827890949727,1.5054693586144565,2.9832966513412233,0.1282362815214621,12.9459360591854,9.267136996564039,0.2803444818087464,4.6529026792231365,4.142372056458174,26.307526251087832,18.477228660578916,27.424936145401738,0.9368264030167973,2.6469710507961643,1.0736778151021513,0.6807370614968954,2.5983976576510424,18.896995027159836,1.7159451144339568,3.075628818672599,3.8251256913971203,2.5329498227955782,15.472397180027478,2.1043287975233183,36.321935492163945,9.799318724097875,13.801490038928609,5.150172708919875,13.404370967919082
feature42,19.717070641366163,47.35994704302189,6.517860360897503,2.1338544262251027,10.790045449200022,0.08347006975955484,7.93732968630472,28.48369129139681,12.738992533011796,3.428339887896175,1.4030266824298934,7.711063370954355,8.786136548612424,23.982484836224955,1.287189605696137,11.647435722985948,27.299733359511432,9.522318797185385,28.556953612221395,18.87788691415374,1.6484346399040377,10.820592742411911,6.040830876723838,8.959305946406426,30.11937019279379,27.953782181028444,27.83114099077034,4.979623078492362,7.146718317539556,1.4983355670368639,3.853320995665138,5.352900916883736,7.487909742431866,19.86868215182993,9.530022279908088,2.8649399716181656,27.25127628691386,17.089364011225324,8.497381271744326,3.5590799570936045,9.228651407782195,16.959165388130703,6.203192807604248,5.726524636688292,5.344229136790897,10.060717259778475,10.576931668296439,0.8510560728342365,0.44732531427653105,8.840501617584788,10.439115938362828,11.926156442486672,5.186248118530456,13.270954428654669,5.329265419117326,9.341490451564962,1.4808958842828601,11.428177926972465,9.451651736652401,7.965692954489021,14.044624513810666,0.40667048628158614,3.8071067418257796,28.884118074567535,1.1317537176318724,0.3302574850991716,4.638558079121282,3.937281241919,0.9879179779868857,6.6181781303840035,10.759554930112849,5.627062781822412,20.031116167445955,16.252708770466228,13.214177874711394,9.297977390748573,5.245186766788132,10.705784551609659,0.1776140670983005,2.4909596270746297,29.637881934989778,0.4747447767463641,17.683622358722648,16.903136834920268,2.1701918979408044,17.20979714510496,4.440317156217793,17.239637721826732,5.658907606422846,10.014475831938096,0.876225832862142,2.892727765436394,0.6013308763765347,4.957353234028886,11.241165669967836,5.231408859096165,2.2983076483367695,5.4879710022006005,2.6033766055828167,2.0353964397818363,5.42293054235718,4.720025492454109
feature43,6.969704486954775,58.202921448905485,1.264748501454427,19.60603685368341,0.7615067783504681,3.502474179252308,26.75329098197146,6.117190911911737,8.010270337204501,6.937844560166849,2.6979730740037984,18.01864997788859,20.32644026825588,3.5445162903230676,4.501786155574373,11.877542712690225,6.8540560496339085,14.374083338289216,8.273758802510988,0.12356309953319759,1.110482290264356,14.175316206832818,18.352827013524355,37.55682974726759,9.148694714866195,15.39250748762679,1.9936382837114506,5.969594467652715,6.771983260266985,6.0014522579814775,21.19171777474274,5.300735922779526,0.5789135134725975,5.409226333803062,46.2617737757878,9.2144306481839,20.352910253705247,3.6949788622262947,50.49470868526825,6.011732853478828,7.272198774840589,4.3534893607365275,3.0628261910938552,9.59518727329619,2.0000382979387217,5.319282897374768,2.010371569404959,14.597634090256431,8.019564195350002,8.089901405915954,1.6692173384891904,20.89118689285851,39.39754752243604,3.451466899486399,1.5827178209192685,4.253504232417268,12.16329570514943,11.889083532834066,2.5030255553589082,1.480264553876622,14.178149896786692,18.798053809473338,14.03070482465793,7.317740531207001,10.518112180584483,19.49463977573683,8.483424230408712,23.400486769467573,64.50492500256061,0.0977691307883874,17.644046455512964,9.555501817647874,3.284542774104407,12.578583753047734,3.382636500853686,13.467371431596145,4.2060526794702175,3.8369456185256734,0.3844083796447951,5.016689503274318,13.046029268208319,3.4666660771436613,8.719226264672322,47.11177797609449,1.7841729349840558,12.336144215122808,8.098693808344319,19.020886915716186,5.17147880062371,27.543703331858367,3.2896939180096867,9.954502614942488,1.4024115582722088,37.047837315381045,2.2941114791334027,6.327325128263163,12.09080622057147,4.538114986010909,3.026003957031409,7.663690422077755,1.0863055747128694,6.796643535839562
feature44,79.20931870228861,62.406347759936054,16.758983315398233,11.956258697472418,17.463933476047128,6.852246927142175,27.57853539471562,9.23730528052296,5.966145378526973,5.485485590930244,10.227909276947567,21.125981283253775,0.7787407410269467,8.355674838929193,9.244517002349436,13.372430385015257,24.56020430392381,7.380671494395924,8.182965926417022,21.889398351957787,0.44259986681671515,4.886071982508696,0.717033039974732,16.974816475182294,3.664633327782929,9.082003001056,14.644678270940265,1.8818941624554686,13.630254297009856,8.6751429867419,1.9333578980063786,24.84190112632362,1.578448453783561,4.878541851161494,0.36290311939835707,7.207408255931056,2.0674976384652357,22.59011838793143,13.399321216047685,9.995976171379835,12.253084169840205,3.8780026100048834,8.272519728262033,7.336932246751181,5.6926842397804025,12.84001868270111,9.291983920954621,8.147981923059787,22.748711973213705,11.797031663857908,28.675378122169587,12.075890035966012,0.5647720086873423,0.9554658553159574,18.40222618322374,20.085504807375322,10.639892180769957,5.5173605196907864,6.178410364381184,6.706012387586923,5.165290622287691,15.246078999190614,0.4348776530674938,4.140689991751549,4.689325961650552,6.928355820212623,18.63261831641745,26.833435634511233,1.7033444466954408,11.109380141315599,3.5641500350660977,5.999709721465377,2.006792929266279,4.674110930175138,8.373436021887088,22.81889506278955,15.644249224501351,1.7948388650561753,2.500510504869806,12.867585327699144,16.848382778686293,22.82793392935418,25.638637035745088,9.189332933850112,25.572014942137372,14.12529704250154,3.52537956228249,1.9215897047720039,1.7934988039860769,10.432171330264477,5.387229490734762,2.184418650395143,5.400154995677577,9.828119644426522,0.9457875800406613,3.5137819640113896,28.611287026938697,32.42995652726098,20.29916696994231,8.957144901693098,4.6163086410380405,18.307026087187804
feature45,11.980465622880597,188.1500144872581,3.924174697932324,3.2301817899733676,4.291639447823266,4.624521076274126,18.640046905804212,7.472699110995328,25.62275672623882,5.680868520363884,9.834546732171596,0.3145589372574948,1.8681445180024003,28.394419289694426,2.589980623467547,0.6877767611036079,3.2473593519985227,7.258181863228935,13.206468362716697,0.9454082272061735,16.463971254562523,8.064703983660591,0.08231255060692955,3.532039829200928,11.24837250154677,3.030787525493626,3.2968697345191194,2.706929377224841,12.879888404481978,2.2682170270820596,0.42191976785793844,5.153349385127461,1.7463105382150088,17.172306356429054,8.183835868809057,24.52196308026921,9.30934273980221,1.1233159946308096,3.593714323568897,5.074554147415125,4.497057688434256,5.338666406911515,2.7995807361347653,7.974794818554765,12.865733115831548,1.7134130983823204,3.9911444388378285,2.347923679112984,0.681946055674981,4.099883197869856,25.23133756323166,0.6819760731003344,8.6304213296872,0.15812381545549206,35.81879818137522,13.102932142987747,5.212211293715086,11.14790782461704,12.751394581275273,5.8482628806770816,3.6406335999242123,4.752927881319681,22.198072607134694,7.422776595060992,20.632837616628102,17.556115631613867,1.1206825401524632,0.4042921241072195,16.586597478108423,2.7193071968450546,2.799325844671502,19.594836617227195,7.682217652642888,5.4666609757047615,16.63007001853576,7.185558426372092,1.4601956429692853,5.929199658198034,18.06560690810286,3.5736228527174707,1.6009867216968328,5.5085407226620475,7.344762402425089,15.474312943146096,7.8718580544820735,0.9242669627796805,4.848276587706534,11.448989830217977,0.5585129970134118,3.1111098276724185,1.2474342078637581,7.521594347639708,2.3455678436914935,1.2180224167197644,0.5318569451964528,21.46598211042724,0.3722084908998612,8.976464545755242,24.225273670454968,8.375253484907315,0.6431175281894084,12.631395546796442
feature46,14.980698645836076,134.1196884183174,2.829627323255932,13.174503926724485,5.619788635013428,2.696698211307873,13.111819734400603,10.066113136043777,0.5040588885463797,39.2688189241199,33.97054608811989,0.24240375250076118,13.884406578146107,6.46260495462318,3.9055133844295975,16.082608094044414,5.825857287116223,20.874013317625668,3.687242917943557,16.113130235294918,3.592535565851309,2.3837367714250974,3.790354941810867,18.643666450447654,27.014544333836085,1.342848296617831,0.7607911140472348,4.232110216926031,1.8092885653832456,8.924468623744993,8.006775870435591,7.539138166025623,6.192218692918033,17.726327717143068,3.369189287744201,3.280991667277711,2.4897112385663482,33.77370312983332,6.782486630594315,0.24467169951319206,2.723936011357877,23.942431690237214,1.8174837004967201,0.2055497790950988,8.703019107341799,4.733903056151892,6.700207883205298,1.7619388977824708,0.007374905311351394,8.900788502458862,2.826073024523202,3.511491925144222,2.650985765086925,8.239195108270884,36.117073087931196,2.0088135104988853,14.18202580851279,2.5685588952161083,5.265166099362055,1.3708148522677734,3.781835139612531,10.112722027949296,0.9112469519394064,8.522044999536943,8.409381807882275,38.521628426151445,7.445629251034927,2.5668484702233667,7.724971838163568,3.3940990442362855,38.233968240298196,6.74763894740534,4.736646331811603,49.50017362799473,2.0610579686232646,24.41355532357129,12.35008754451636,14.395882645785399,1.8218614934036579,20.292964643061808,13.301888169722638,5.912188640137684,37.98319961069148,30.46887566490735,44.258300257463304,16.3375127314533,0.6002481756079079,34.71174110334489,14.953979661042942,11.277868061772997,20.475475384534324,9.15329531197386,17.93964004606377,1.0411177270720158,6.09130502411891,6.550838327842584,35.354055246522556,2.5892395735292215,33.94636161678307,6.535824000076614,57.00212776949839,13.471683550954118
feature47,13.414058440155618,45.43697847047954,6.428681604286966,1.763747487230706,2.295922177859249,1.6795328740678572,0.9299216830225776,26.38265541402811,15.951374920083843,7.732300624138272,17.614004057343905,6.777438639638426,14.197641907674221,5.884681731624511,37.952543579346916,2.1330175814381027,20.369580887695527,9.876597933244005,26.51247972754907,5.979181377380537,8.093728645096958,1.6197990941629792,5.0419306397016515,1.1257537360695922,5.747264474071711,17.33332389672458,4.215927234669422,0.23339798955446223,2.126013140198146,4.1561151425732925,0.7099849518143818,13.394281419457656,10.348438650044043,4.58813984354962,0.41390773560046445,7.542938861064963,17.53722416388292,3.7478476990640996,15.496075176400863,25.916637279714735,8.726443910055735,10.027500945535913,23.199235355867025,17.686522739595386,9.1145509853873,17.38448461620331,0.07336549946915802,19.0047132710326,8.918846955625753,12.611480853993644,6.384767101625123,26.876053051042426,0.9088610708733353,0.3208315681291854,2.1113517279764897,0.7485470853323559,1.4963630150969112,33.78969659359687,4.159351149520023,11.906370031438653,0.048226783275063356,1.4995031039220152,2.315746120688635,8.27486184050924,2.8152713795670072,0.2359064628862757,8.343931523727033,23.215262479144645,2.0965126711120377,20.87456200299226,2.420397078282142,18.037648673614715,4.875007009620122,6.459573903085488,8.092143686292752,0.9800992044729945,2.7837333737337726,1.7109113015710071,9.419851285555339,9.303043505675594,4.737962893292545,1.899896082517889,5.105360744076454,17.4712615657006,16.115482309586856,17.760713506886074,1.4534084143502457,3.1923807795039156,1.2975006320629134,8.364407111065997,16.633786449640663,0.6979280633245061,13.680266636815725,6.985011320106134,16.759686161445735,0.11644871322954992,4.878723799009781,6.452951022922717,4.759407060340234,21.602486617415472,2.5106425864687316,7.678586250748689
feature48,41.310801934802775,64.10151868748642,23.683705906904365,2.2851347990950583,23.01734561362414,7.159072197397281,1.2653147414684747,1.955623601301793,6.93742902194019,13.600289157243033,0.4212432856585565,4.0083567045399295,37.26998408314339,4.297829866038728,3.115102188864789,10.520054189224126,2.5188976665346656,8.221945213914665,1.0822911188726194,3.887428345693822,2.0993239082166286,3.0329563140227283,8.086290470106004,8.135689682171797,4.188321338502643,6.2086519735067185,12.016065502714362,7.390518984955117,5.110736848397302,0.5452251157239526,1.2304509443851042,22.04361729736801,5.583519278099157,4.58000910843467,15.223039760536887,12.696048386235654,14.377708369994107,3.283553767042297,3.137487361499897,24.281705804458717,12.299959861249988,20.526748828720184,12.182198372810369,5.096944858739546,19.664393392330844,71.7151005362093,3.3038476090830553,31.619475513951606,9.3170635564168,5.449634103882397,1.5356539109781848,1.5278119112507218,6.84554152935375,15.0982860819507,19.113556833477197,16.25261937571104,11.107761444826632,27.94310197233509,1.249188295388599,14.674646878559464,8.418154542767928,5.74307679966388,14.020107145172885,25.56415641491697,1.8596622266624794,6.141901235023787,8.688980610788015,1.3164300316928066,16.821067974781123,1.5168525999839146,3.2992848495178317,43.12263779000145,2.5738496392993966,17.50732881035772,13.202492490018594,19.060078124988156,2.0408546296530146,19.861185977031766,12.15810793664069,7.156939714572906,1.1754652195755668,0.561338688520105,4.9944345733305475,44.845665050773825,0.7563634369165672,0.991057956495775,2.6795190658854406,0.9865589538322626,3.209779838909472,8.740215538394303,5.94233002165687,2.4095878288047903,7.830755913021941,20.831667671653644,14.77747412916067,8.536042918065533,21.767232013251704,2.303000555805656,29.42239698383863,4.101867823113556,4.698646114857976,1.4112224062514265
feature49,29.904071990240556,121.57554865205435,23.54354778332886,1.9821524416986347,3.9950723492169793,7.438582254231163,13.288330391418121,1.3120738447959086,1.9206258098597884,30.458695811101194,31.88515247863924,1.316547722603361,35.78756980694291,3.663341155541292,15.104532670475665,3.8463343160935306,1.586776625591158,1.1424511497071688,2.5158139217982662,8.730183281294403,7.550423238769477,4.5689179588319915,0.4726384277630288,8.913397533872047,6.2428533220514995,4.4274937238603815,9.335612352954787,2.8014003173259523,7.093053796289306,0.3041751277913031,6.244259832094068,16.52367703196979,17.71416499816747,0.7719980362490441,4.037834331304306,13.127136447523784,18.770424291159834,0.7054072563620399,0.954797442544637,4.1089484938827265,0.2621785282873542,15.984172948914333,1.2773287698389248,0.26325816631386184,2.0080077794724023,7.534925349846025,1.2225281918784243,0.8340904043087262,14.41088660932146,0.887314171305207,3.2108361753004377,5.309151593354934,5.727639504626337,0.72804215724542,2.243973213598546,16.736094247185545,16.41534727476646,5.255018688463852,7.107911185164555,3.7022621435240115,2.6633175063061993,6.289619960012248,17.31196345651346,13.438382463099801,2.586577072056237,12.53985476765771,2.810038957946835,15.01148114046682,9.312302302169368,14.188503705512304,10.866009610746898,9.793282286377798,4.243485723546311,8.705294821968415,8.18120683002903,0.8575960427661298,4.220230935829104,15.09350561394708,1.5689823454622807,10.276288602548034,0.5336828390217428,10.194719981629197,12.633776119825178,1.2030952848384477,6.61180993933352,39.91094228269183,1.0471524168090274,10.321320631991536,7.626561499823526,19.510168691619192,7.784138462521593,15.799210646869025,6.259107358608935,8.897520256976323,7.476924111562177,34.54226180461089,2.6791841175455495,35.75247155948574,6.091555788850984,2.797698738979121,24.14170872490715,5.079961762269299
feature50,87.81550216859189,199.46608514803333,1.27001186669042,7.016427949112142,15.387169292101671,2.371412565084756,9.235818529781474,3.6471230614333976,1.703569726938374,37.58333748204366,1.9904110219511857,1.0860734521301776,5.9085469733992095,3.5478433446156727,5.436971155105677,42.76908019855293,4.725372100505673,1.705597775625147,14.612909356552898,8.922015716239269,4.353303455582059,5.382251405019684,4.531122988539593,15.702735900867708,2.325502672812444,13.755159764969804,5.417102089230737,9.661130342115662,0.16704026648756354,21.245719144772416,4.930096659045668,5.531488589194542,7.461199836439039,7.649924922081154,11.46345764444429,1.41810904916222,8.824605928956686,4.215191579857047,39.11195266322128,7.46004635602935,4.4396393676891215,6.565313050685163,4.77979263655971,16.969570440653886,7.3792041947852685,6.577019501048008,11.371313573188381,11.421161512322032,3.219447529468811,38.80529971791713,1.2569321659430184,21.705813767917583,7.645778502339898,1.5306921253023829,20.71570028049676,6.889742254905209,8.411910200151155,13.335768022006535,6.030074608416548,4.087428318751943,4.522022147661808,1.6324607278798582,17.215604522099895,27.25974347047081,22.561065661715254,0.2348814095666739,12.709727772267883,10.136849191659074,5.317307507534984,22.74606059200552,5.677952980353899,0.24412934768829206,40.8931887446493,18.31896892093678,1.8686643848500428,2.269339777709732,66.24911496596606,16.884730951346288,12.462833536688207,8.381155567623278,26.5125808575594,3.736986063384256,10.189387305782574,4.625036913697628,7.4797678194377815,0.5780410034162,8.23559845535762,16.797455743722608,0.07834049425206321,21.942451177282894,0.10504809965708102,13.25796841388864,6.962694596488602,4.924303137985398,4.002984789160119,14.794169156612975,0.34163584167870453,23.66528940619012,13.598877012995432,6.928685699352808,46.54073918113801,0.04968578386508941
feature51,98.64862695340221,163.76729556497912,3.112089308010682,3.267677427467915,9.800113128737413,19.0324224382583,2.3129462382901718,1.7897011024051803,16.253229850719364,7.092452761746458,11.087793975336417,5.315846474341543,5.896763873634871,26.6723353694996,0.1545495337257765,0.1810690825165912,3.566746282245694,2.288214132908096,24.507246290160243,33.7876512809025,21.331508577344103,22.107991992012614,5.846335277815208,20.758489545843737,4.254988075627052,13.045034675422365,16.35198291467983,24.354116384046286,2.0294607403201983,6.634522385079097,0.5321126510492026,8.315077069452467,27.914974687352615,2.98633967527856,0.02632000055901157,4.0832364699989245,8.99839717584986,22.832190344393428,6.931778614856795,2.0318086999752922,4.372456168319279,41.15283982389216,24.054707089531526,2.677160148225965,11.135286741058316,20.917991468477798,22.666076098404027,5.229782991876903,4.492397384995887,13.902833872783258,9.581468917515974,3.6981630321221375,1.9223685470799379,9.942469718492127,1.1965955901252532,3.295534516107656,8.129211347454351,13.776267098802597,0.8237633152013968,0.1667570385605792,8.133198355171572,4.286306514900138,4.295582977609013,1.0867625740132958,10.67541496343443,17.632517121020356,2.3527205470342825,8.690487733984982,4.833631992532482,0.376471806766707,27.96027825400718,15.329906233501804,1.1868745174176476,30.910609880815127,9.527705283593859,25.163962036874324,3.508708767437586,2.4241218786126364,4.108157289725012,6.659661399546762,2.6133069200752135,15.092600762186157,0.6194257907617657,27.433003675298053,0.8615029214135232,0.28395436972078403,4.589916456915725,22.315259120543836,3.0633022243627304,3.4093791256884383,32.59254155132918,1.8852121353473426,16.801732447295677,5.329572522213316,5.0388138459570575,14.108181850057932,1.5265182764003589,10.106133098871247,17.851623144837298,1.3351298668356857,5.113733078652279,19.656953199722075
